0.000000 0.000000 0.000000
0.003145 0.003145 0.000005
0.006289 0.006289 0.000020
0.009434 0.009434 0.000045
0.012579 0.012579 0.000079
0.015724 0.015723 0.000124
0.018868 0.018867 0.000178
0.022013 0.022011 0.000242
0.025158 0.025155 0.000316
0.028303 0.028299 0.000400
0.031447 0.031442 0.000494
0.034592 0.034585 0.000598
0.037737 0.037728 0.000712
0.040882 0.040870 0.000836
0.044026 0.044012 0.000969
0.047171 0.047154 0.001112
0.050316 0.050295 0.001266
0.053461 0.053435 0.001429
0.056605 0.056575 0.001602
0.059750 0.059714 0.001784
0.062895 0.062853 0.001977
0.066039 0.065991 0.002180
0.069184 0.069129 0.002392
0.072329 0.072266 0.002615
0.075474 0.075402 0.002847
0.078618 0.078537 0.003089
0.081763 0.081672 0.003341
0.084908 0.084806 0.003603
0.088053 0.087939 0.003874
0.091197 0.091071 0.004156
0.094342 0.094202 0.004447
0.097487 0.097333 0.004748
0.100632 0.100462 0.005059
0.103776 0.103590 0.005380
0.106921 0.106717 0.005711
0.110066 0.109844 0.006051
0.113211 0.112969 0.006401
0.116355 0.116093 0.006762
0.119500 0.119216 0.007132
0.122645 0.122338 0.007511
0.125789 0.125458 0.007901
0.128934 0.128577 0.008301
0.132079 0.131695 0.008710
0.135224 0.134812 0.009129
0.138368 0.137927 0.009558
0.141513 0.141041 0.009996
0.144658 0.144154 0.010445
0.147803 0.147265 0.010903
0.150947 0.150375 0.011371
0.154092 0.153483 0.011849
0.157237 0.156590 0.012336
0.160382 0.159695 0.012834
0.163526 0.162799 0.013341
0.166671 0.165900 0.013857
0.169816 0.169001 0.014384
0.172961 0.172099 0.014920
0.176105 0.175196 0.015466
0.179250 0.178292 0.016022
0.182395 0.181385 0.016588
0.185540 0.184477 0.017163
0.188684 0.187567 0.017748
0.191829 0.190655 0.018343
0.194974 0.193741 0.018947
0.198118 0.196825 0.019561
0.201263 0.199907 0.020185
0.204408 0.202987 0.020819
0.207553 0.206066 0.021462
0.210697 0.209142 0.022115
0.213842 0.212216 0.022777
0.216987 0.215288 0.023449
0.220132 0.218358 0.024131
0.223276 0.221426 0.024823
0.226421 0.224491 0.025524
0.229566 0.227555 0.026235
0.232711 0.230616 0.026955
0.235855 0.233675 0.027685
0.239000 0.236731 0.028425
0.242145 0.239785 0.029174
0.245290 0.242837 0.029933
0.248434 0.245887 0.030701
0.251579 0.248934 0.031479
0.254724 0.251978 0.032267
0.257868 0.255020 0.033064
0.261013 0.258060 0.033871
0.264158 0.261097 0.034687
0.267303 0.264131 0.035513
0.270447 0.267163 0.036349
0.273592 0.270192 0.037193
0.276737 0.273218 0.038048
0.279882 0.276242 0.038912
0.283026 0.279263 0.039785
0.286171 0.282281 0.040668
0.289316 0.285297 0.041561
0.292461 0.288309 0.042463
0.295605 0.291319 0.043374
0.298750 0.294326 0.044295
